experiment,model,item,score,score_top_n,category
PG scale,Qwen2.5-32B-Instruct,15,0.016777773221105005,0.0,
PG scale,Qwen2.5-32B-Instruct,16,0.037832756009719436,0.0,
PG scale,Qwen2.5-32B-Instruct,17,0.05417677736197249,0.0,
PG scale,Qwen2.5-32B-Instruct,18,0.0185048806196126,0.0,
PG scale,Qwen2.5-32B-Instruct,19,0.007143863392807476,0.0,
PG scale,Qwen2.5-32B-Instruct,20,0.404181430303472,0.3378436059275394,
PG scale,Qwen2.5-32B-Instruct,21,0.022555763213594683,0.0,
PG scale,Qwen2.5-32B-Instruct,22,0.04471660107614166,0.030368930482298998,
PG scale,Qwen2.5-32B-Instruct,23,0.012962933246686991,0.0,
PG scale,Qwen2.5-32B-Instruct,24,0.8117411848746041,0.5130693244022845,
PG scale,Qwen2.5-32B-Instruct,25,1.0332683338288988,1.0,
PG scale,Qwen2.5-32B-Instruct,26,0.0009584954149848697,0.0,
PG scale,Qwen2.5-32B-Instruct,27,0.007471322887797986,0.0,
PG scale,Qwen2.5-32B-Instruct,28,0.0030798851871817246,0.0,
PG scale,Qwen2.5-32B-Instruct,29,0.004404619102924929,0.0,
PG scale,Qwen2.5-32B-Instruct,30,0.003864233867217967,0.0,
PG scale,Qwen2.5-32B-Instruct,31,0.008048535922817552,0.0,
PG scale,Qwen2.5-32B-Instruct,32,0.9716420902974198,0.9270339791588778,
PG scale,Qwen2.5-3B-Instruct,1,0.5754434128783529,1.0,
PG scale,Qwen2.5-3B-Instruct,2,0.12784256863984647,0.0,
PG scale,Qwen2.5-3B-Instruct,3,0.08450578132623884,0.0,
PG scale,Qwen2.5-3B-Instruct,4,0.05334605271529394,0.0,
PG scale,Qwen2.5-3B-Instruct,5,0.3839456456288804,0.21893005032278884,
PG scale,Qwen2.5-3B-Instruct,6,0.18884625481772987,0.0,
PG scale,Qwen2.5-3B-Instruct,7,0.025433861843640018,0.0,
PG scale,Qwen2.5-3B-Instruct,8,0.12672351944849636,0.04751794944174964,
PG scale,Qwen2.5-3B-Instruct,9,0.015280462741881468,0.0,
PG scale,Qwen2.5-3B-Instruct,10,0.03167271836606667,0.0,
PG scale,Qwen2.5-3B-Instruct,11,0.06800442627652813,0.0,
PG scale,Qwen2.5-3B-Instruct,12,0.23004232857992596,0.05685736183808461,
PG scale,Qwen2.5-3B-Instruct,13,0.012730475644770482,0.0,
PG scale,Qwen2.5-3B-Instruct,14,0.02792675915784275,0.018284700971588005,
PG scale,Qwen2.5-3B-Instruct,15,0.03379563745233709,0.0,
PG scale,Qwen2.5-3B-Instruct,16,0.06782151862047546,0.0,
PG scale,Qwen2.5-3B-Instruct,17,0.0781179255830585,0.0,
PG scale,Qwen2.5-3B-Instruct,18,0.026144393426840967,0.0,
PG scale,Qwen2.5-3B-Instruct,19,0.017562471347765365,0.039115438549526406,
PG scale,Qwen2.5-3B-Instruct,20,0.39349980342242996,0.781116895255842,
PG scale,Qwen2.5-3B-Instruct,21,0.13283133276178302,0.5634758149346039,
PG scale,Qwen2.5-3B-Instruct,22,0.1177158110100851,0.0,
PG scale,Qwen2.5-3B-Instruct,23,0.0328794248433544,0.0721104561289741,
PG scale,Qwen2.5-3B-Instruct,24,0.8536313993746634,1.0,
PG scale,Qwen2.5-3B-Instruct,25,1.105310704740712,1.0,
PG scale,Qwen2.5-3B-Instruct,26,0.006037110687816165,0.030692533928636728,
PG scale,Qwen2.5-3B-Instruct,27,0.043688280741416556,0.21981260432966623,
PG scale,Qwen2.5-3B-Instruct,28,0.0067240012226062115,0.0,
PG scale,Qwen2.5-3B-Instruct,29,0.004584854007734388,0.010447795436804491,
PG scale,Qwen2.5-3B-Instruct,30,0.0036344273806811715,0.0,
PG scale,Qwen2.5-3B-Instruct,31,0.011418212708726588,0.03053895968282353,
PG scale,Qwen2.5-3B-Instruct,32,0.9694960703267023,1.0,
PG scale,Qwen2.5-7B-Instruct,1,0.5834140847382911,1.0,
PG scale,Qwen2.5-7B-Instruct,2,0.19757709031114382,0.04513826048665805,
PG scale,Qwen2.5-7B-Instruct,3,0.06571484014440515,0.0,
PG scale,Qwen2.5-7B-Instruct,4,0.03744635378662922,0.0,
PG scale,Qwen2.5-7B-Instruct,5,0.2123355060731803,0.0,
PG scale,Qwen2.5-7B-Instruct,6,0.12421227657860433,0.03209533426763956,
PG scale,Qwen2.5-7B-Instruct,7,0.020535596800385362,0.0,
PG scale,Qwen2.5-7B-Instruct,8,0.1529334034312462,0.2506622839253742,
PG scale,Qwen2.5-7B-Instruct,9,0.027608037933206205,0.05173154638070548,
PG scale,Qwen2.5-7B-Instruct,10,0.01692221439802555,0.0,
PG scale,Qwen2.5-7B-Instruct,11,0.06147938196066112,0.0,
PG scale,Qwen2.5-7B-Instruct,12,0.18450613393491577,0.03616819231735977,
PG scale,Qwen2.5-7B-Instruct,13,0.022248007517355197,0.0,
PG scale,Qwen2.5-7B-Instruct,14,0.02813695651894443,0.0,
PG scale,Qwen2.5-7B-Instruct,15,0.017370787771900213,0.0,
PG scale,Qwen2.5-7B-Instruct,16,0.07507853979542155,0.04628054238531476,
PG scale,Qwen2.5-7B-Instruct,17,0.09676898668238393,0.14842015841607037,
PG scale,Qwen2.5-7B-Instruct,18,0.034522479058512204,0.047535136644826774,
PG scale,Qwen2.5-7B-Instruct,19,0.013659948518468404,0.0,
PG scale,Qwen2.5-7B-Instruct,20,0.4262021113007211,0.750640296051144,
PG scale,Qwen2.5-7B-Instruct,21,0.07156304603958834,0.24762619890851845,
PG scale,Qwen2.5-7B-Instruct,22,0.17768685652340405,0.421192729374034,
PG scale,Qwen2.5-7B-Instruct,23,0.03295969119290078,0.13967258745980618,
PG scale,Qwen2.5-7B-Instruct,24,0.911742465745464,1.0,
PG scale,Qwen2.5-7B-Instruct,25,1.4404332579527035,1.9340718199113904,
PG scale,Qwen2.5-7B-Instruct,26,0.0018101548902577332,0.0,
PG scale,Qwen2.5-7B-Instruct,27,0.019814259580951264,0.05934630842417037,
PG scale,Qwen2.5-7B-Instruct,28,0.01099388867583293,0.025675002216215936,
PG scale,Qwen2.5-7B-Instruct,29,0.002097086936346097,0.0,
PG scale,Qwen2.5-7B-Instruct,30,0.004833645790377945,0.011017617442496581,
PG scale,Qwen2.5-7B-Instruct,31,0.010438494052715718,0.0,
PG scale,Qwen2.5-7B-Instruct,32,0.9895723158050941,1.0,
PG scale,Qwen3-1.7B,1,0.4406604366475209,0.0,
PG scale,Qwen3-1.7B,2,0.11026900897402261,0.0412131428157772,
PG scale,Qwen3-1.7B,3,0.05930204368285704,0.0,
PG scale,Qwen3-1.7B,4,0.04016846080581434,0.0,
PG scale,Qwen3-1.7B,5,0.20875472547924023,0.03836986274445587,
PG scale,Qwen3-1.7B,6,0.1083648552116855,0.041561216163322076,
PG scale,Qwen3-1.7B,7,0.022960877182123966,0.03637538134047254,
PG scale,Qwen3-1.7B,8,0.10085554595142972,0.0,
PG scale,Qwen3-1.7B,9,0.02039897454874477,0.0,
PG scale,Qwen3-1.7B,10,0.024824467268171137,0.0,
PG scale,Qwen3-1.7B,11,0.07866956734114686,0.0,
PG scale,Qwen3-1.7B,12,0.20945920385001945,0.0,
PG scale,Qwen3-1.7B,13,0.017368277267796783,0.0,
PG scale,Qwen3-1.7B,14,0.024610473949609125,0.0,
PG scale,Qwen3-1.7B,15,0.025766466476449378,0.0,
PG scale,Qwen3-1.7B,16,0.07626238191396559,0.0,
PG scale,Qwen3-1.7B,17,0.11967477575708171,0.14003071821246157,
PG scale,Qwen3-1.7B,18,0.03255517571488206,0.0,
PG scale,Qwen3-1.7B,19,0.01738362432424832,0.0,
PG scale,Qwen3-1.7B,20,0.4546616766325575,0.05066507487016831,
PG scale,Qwen3-1.7B,21,0.06238075377474549,0.00999328477910445,
PG scale,Qwen3-1.7B,22,0.0996274195846958,0.010011159187214489,
PG scale,Qwen3-1.7B,23,0.028993604297649626,0.0,
PG scale,Qwen3-1.7B,24,0.8274933342446996,0.47898767816089644,
PG scale,Qwen3-1.7B,25,1.07967155041559,1.0097127245423652,
PG scale,Qwen3-1.7B,26,0.004258347313790351,0.009961224216747529,
PG scale,Qwen3-1.7B,27,0.013518867184232817,0.010388952374863394,
PG scale,Qwen3-1.7B,28,0.010539757263425962,0.0,
PG scale,Qwen3-1.7B,29,0.007765966910790708,0.0,
PG scale,Qwen3-1.7B,30,0.0052322148575713115,0.0,
PG scale,Qwen3-1.7B,31,0.013433518403642538,0.0,
PG scale,Qwen3-1.7B,32,0.9739069110244665,0.9077456283070411,
PG scale,Qwen3-14B,1,0.5077114837085702,1.0,
PG scale,Qwen3-14B,2,0.05247656700699832,0.0,
PG scale,Qwen3-14B,3,0.1134171040563914,0.025552324024932644,
PG scale,Qwen3-14B,4,0.0889220737994965,0.0,
PG scale,Qwen3-14B,5,0.4189177656656458,0.31460483110685517,
PG scale,Qwen3-14B,6,0.2101165683660653,0.014842407158551226,
PG scale,Qwen3-14B,7,0.031583185886522244,0.03584717254238923,
PG scale,Qwen3-14B,8,0.1583131413096852,0.032923957456560696,
PG scale,Qwen3-14B,9,0.028756793841191678,0.07498347731762052,
PG scale,Qwen3-14B,10,0.033604286245247215,0.0,
PG scale,Qwen3-14B,11,0.07064665607835878,0.0,
PG scale,Qwen3-14B,12,0.3039965911070275,0.09900014538370831,
PG scale,Qwen3-14B,13,0.018041986911099882,0.0,
PG scale,Qwen3-14B,14,0.03738709634013959,0.04039923456743099,
PG scale,Qwen3-14B,15,0.028421833202107446,0.0,
PG scale,Qwen3-14B,16,0.09401516477119334,0.0,
PG scale,Qwen3-14B,17,0.09852489843285399,0.035753541772352834,
PG scale,Qwen3-14B,18,0.053924618800397985,0.03787671330984518,
PG scale,Qwen3-14B,19,0.011447678500947923,0.0,
PG scale,Qwen3-14B,20,0.5468960284098147,0.8194809173998104,
PG scale,Qwen3-14B,21,0.021809709389061675,0.0,
PG scale,Qwen3-14B,22,0.08860514284299452,0.0,
PG scale,Qwen3-14B,23,0.01592253732582679,0.0,
PG scale,Qwen3-14B,24,0.8913277936696484,0.8894877135110264,
PG scale,Qwen3-14B,25,1.1152382390312816,1.3657689353769995,
PG scale,Qwen3-14B,26,0.0018195759908360817,0.0,
PG scale,Qwen3-14B,27,0.008232795316338444,0.0,
PG scale,Qwen3-14B,28,0.000795650120987079,0.0,
PG scale,Qwen3-14B,29,0.001637203179178085,0.0,
PG scale,Qwen3-14B,30,0.004024406723388265,0.0,
PG scale,Qwen3-14B,31,0.010560571338676602,0.010813020006989051,
PG scale,Qwen3-14B,32,0.9609782507955871,0.958821701552058,
PG scale,Qwen3-30B-A3B-Instruct-2507,1,0.5393943920709114,1.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,2,0.13708920330399482,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,3,0.17953584052556168,0.2665277850770323,
PG scale,Qwen3-30B-A3B-Instruct-2507,4,0.10172675246514364,0.14872758276117576,
PG scale,Qwen3-30B-A3B-Instruct-2507,5,0.35166064706363154,0.03014141984169657,
PG scale,Qwen3-30B-A3B-Instruct-2507,6,0.20793875719278523,0.037435344125382755,
PG scale,Qwen3-30B-A3B-Instruct-2507,7,0.035489353434053315,0.0097577885941672,
PG scale,Qwen3-30B-A3B-Instruct-2507,8,0.1584874869118575,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,9,0.019340008165900296,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,10,0.029265343119491333,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,11,0.09034795608881543,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,12,0.28581640086047677,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,13,0.017513801895337466,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,14,0.03061095514494904,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,15,0.020265548953838003,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,16,0.09249087532377856,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,17,0.10361742521391322,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,18,0.038994618471448056,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,19,0.011426040249569553,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,20,0.48868472974175736,0.7235968062382485,
PG scale,Qwen3-30B-A3B-Instruct-2507,21,0.05584221625109263,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,22,0.09292454571492306,0.1345214852646417,
PG scale,Qwen3-30B-A3B-Instruct-2507,23,0.0280385487222323,0.09005118278213574,
PG scale,Qwen3-30B-A3B-Instruct-2507,24,0.824347474163694,0.6892741360570378,
PG scale,Qwen3-30B-A3B-Instruct-2507,25,1.1501521396989578,1.0891723753064588,
PG scale,Qwen3-30B-A3B-Instruct-2507,26,0.005159135431243376,0.009823574033149608,
PG scale,Qwen3-30B-A3B-Instruct-2507,27,0.009881921086988968,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,28,0.0038988503780327892,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,29,0.003516869550577816,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,30,0.003714928052033239,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,31,0.010172848080951253,0.0,
PG scale,Qwen3-30B-A3B-Instruct-2507,32,0.9660755104594443,0.990043053054253,
PG scale,Qwen3-32B,1,0.5119767684871581,1.0,
PG scale,Qwen3-32B,2,0.30572544196257834,0.7747784390503321,
PG scale,Qwen3-32B,3,0.1245772881383321,0.3770847665948726,
PG scale,Qwen3-32B,4,0.1619002636603763,0.4248930701620974,
PG scale,Qwen3-32B,5,0.3668478981129534,0.2290645850333622,
PG scale,Qwen3-32B,6,0.2665791733768099,0.2966575041918805,
PG scale,Qwen3-32B,7,0.045982798973357816,0.0,
PG scale,Qwen3-32B,8,0.19776583150074142,0.32054727113172443,
PG scale,Qwen3-32B,9,0.04705714431758188,0.12448377579463596,
PG scale,Qwen3-32B,10,0.03499819079429486,0.04127057367715659,
PG scale,Qwen3-32B,11,0.11986859665200099,0.05807811297259983,
PG scale,Qwen3-32B,12,0.27673423852183,0.0,
PG scale,Qwen3-32B,13,0.035618606201158476,0.07072089770013028,
PG scale,Qwen3-32B,14,0.061126996474036424,0.14854036083124944,
PG scale,Qwen3-32B,15,0.048187762177366485,0.12642208270171532,
PG scale,Qwen3-32B,16,0.1371770218723984,0.2043635525886504,
PG scale,Qwen3-32B,17,0.10969443537958588,0.06390979676564504,
PG scale,Qwen3-32B,18,0.06308229636854688,0.08637567529415466,
PG scale,Qwen3-32B,19,0.025764829172312285,0.055003963188582604,
PG scale,Qwen3-32B,20,0.5383365018001928,0.7403831330681307,
PG scale,Qwen3-32B,21,0.03167873901887125,0.0,
PG scale,Qwen3-32B,22,0.11297130496019879,0.1767695019378689,
PG scale,Qwen3-32B,23,0.025883247222915854,0.0,
PG scale,Qwen3-32B,24,0.8449052989681065,0.9374893519039805,
PG scale,Qwen3-32B,25,1.1046144441873316,1.166765868423713,
PG scale,Qwen3-32B,26,0.00966114011807353,0.03466106533010865,
PG scale,Qwen3-32B,27,0.011982316265179899,0.0,
PG scale,Qwen3-32B,28,0.005970187760049189,0.0,
PG scale,Qwen3-32B,29,0.0033638072652316634,0.0,
PG scale,Qwen3-32B,30,0.001738587775239284,0.0,
PG scale,Qwen3-32B,31,0.015493748530271608,0.04976270573449737,
PG scale,Qwen3-32B,32,0.9730972230393569,0.9893073165441909,
PG scale,Qwen3-4B,1,0.45263982940539127,1.0,
PG scale,Qwen3-4B,2,0.058635591670767664,0.0,
PG scale,Qwen3-4B,3,0.06238492644834902,0.0,
PG scale,Qwen3-4B,4,0.04949451969331691,0.0,
PG scale,Qwen3-4B,5,0.23442183385315593,0.0,
PG scale,Qwen3-4B,6,0.12473697636857643,0.0,
PG scale,Qwen3-4B,7,0.018656944185160382,0.0,
PG scale,Qwen3-4B,8,0.10686952768970095,0.0,
PG scale,Qwen3-4B,9,0.014540282635807254,0.0,
PG scale,Qwen3-4B,10,0.012069684513331461,0.0,
PG scale,Qwen3-4B,11,0.047612016559547894,0.0,
PG scale,Qwen3-4B,12,0.16406081865311584,0.0,
PG scale,Qwen3-4B,13,0.010070070416174281,0.0,
PG scale,Qwen3-4B,14,0.016189947057054444,0.0,
PG scale,Qwen3-4B,15,0.012564228688320408,0.0,
PG scale,Qwen3-4B,16,0.05637487681200501,0.0,
PG scale,Qwen3-4B,17,0.06967128416180074,0.0,
PG scale,Qwen3-4B,18,0.02317246691192517,0.0,
PG scale,Qwen3-4B,19,0.005620823822155293,0.0,
PG scale,Qwen3-4B,20,0.4696527939692398,0.2897307268111887,
PG scale,Qwen3-4B,21,0.053281218757549445,0.009115808994597338,
PG scale,Qwen3-4B,22,0.0971284702588305,0.0,
PG scale,Qwen3-4B,23,0.030778250180796246,0.02959213893807219,
PG scale,Qwen3-4B,24,0.833648381238118,0.8715562113938679,
PG scale,Qwen3-4B,25,1.0738304172388136,1.0,
PG scale,Qwen3-4B,26,0.007182072970520643,0.0,
PG scale,Qwen3-4B,27,0.015731159333651747,0.02121714585994886,
PG scale,Qwen3-4B,28,0.0035995188975337035,0.0,
PG scale,Qwen3-4B,29,0.0033194481419251023,0.0,
PG scale,Qwen3-4B,30,0.0047222687419138576,0.009796646944164761,
PG scale,Qwen3-4B,31,0.01597620242942591,0.011578236898700581,
PG scale,Qwen3-4B,32,0.979484605104847,1.0,
PG scale,Qwen3-8B,1,0.4897321933815664,0.0,
PG scale,Qwen3-8B,2,0.24171872593583638,0.857835050072683,
PG scale,Qwen3-8B,3,0.18728748082586097,0.7134638638796241,
PG scale,Qwen3-8B,4,0.0654407480983188,0.1842295434660092,
PG scale,Qwen3-8B,5,0.18987662823785978,0.17269492802308287,
PG scale,Qwen3-8B,6,0.11618196159025809,0.11019523626712308,
PG scale,Qwen3-8B,7,0.02391979554267314,0.0392250820402294,
PG scale,Qwen3-8B,8,0.0812752316577097,0.04170309986738794,
PG scale,Qwen3-8B,9,0.01856413741041569,0.0,
PG scale,Qwen3-8B,10,0.014392317956826745,0.0,
PG scale,Qwen3-8B,11,0.04794822545615602,0.0,
PG scale,Qwen3-8B,12,0.16012509358131116,0.0,
PG scale,Qwen3-8B,13,0.014532360595108342,0.03951186035540138,
PG scale,Qwen3-8B,14,0.01980901952248006,0.0,
PG scale,Qwen3-8B,15,0.019701950386422265,0.04038268720187491,
PG scale,Qwen3-8B,16,0.060736584469155606,0.0411952866605132,
PG scale,Qwen3-8B,17,0.07162996203418964,0.041523234902473706,
PG scale,Qwen3-8B,18,0.026311348464686912,0.03893559049040419,
PG scale,Qwen3-8B,19,0.009676913624834662,0.0,
PG scale,Qwen3-8B,20,0.35640069567246074,0.4073684386556952,
PG scale,Qwen3-8B,21,0.04595291036577618,0.0,
PG scale,Qwen3-8B,22,0.07570947279607308,0.0,
PG scale,Qwen3-8B,23,0.01922218776247135,0.0,
PG scale,Qwen3-8B,24,0.7824387214760335,0.38126716952795586,
PG scale,Qwen3-8B,25,1.0992283971139858,1.1108216049125,
PG scale,Qwen3-8B,26,0.008014498156991087,0.03747784621918761,
PG scale,Qwen3-8B,27,0.015850387228014177,0.07431709419098875,
PG scale,Qwen3-8B,28,0.0027583207290844663,0.0,
PG scale,Qwen3-8B,29,0.0008574428194418616,0.0,
PG scale,Qwen3-8B,30,0.0028928881687800578,0.009968996377868565,
PG scale,Qwen3-8B,31,0.008933465390856422,0.0,
PG scale,Qwen3-8B,32,0.9616308516902236,1.0,
PG scale,SmolLM3-3B,1,0.5468838283492895,1.0,
PG scale,SmolLM3-3B,2,0.12852587173950702,0.0,
PG scale,SmolLM3-3B,3,0.07010430501562348,0.0,
PG scale,SmolLM3-3B,4,0.03569662705422035,0.0,
PG scale,SmolLM3-3B,5,0.1488454496973842,0.0,
PG scale,SmolLM3-3B,6,0.09451366228258506,0.0,
PG scale,SmolLM3-3B,7,0.012168566423259055,0.0,
PG scale,SmolLM3-3B,8,0.06446475335075762,0.0,
PG scale,SmolLM3-3B,9,0.005551656829451923,0.0,
PG scale,SmolLM3-3B,10,0.009286228247297504,0.0,
PG scale,SmolLM3-3B,11,0.042831567670354155,0.0,
PG scale,SmolLM3-3B,12,0.14280741412305828,0.0,
PG scale,SmolLM3-3B,13,0.006890502895003638,0.0,
PG scale,SmolLM3-3B,14,0.017667127793453162,0.0,
PG scale,SmolLM3-3B,15,0.007420030986196148,0.0,
PG scale,SmolLM3-3B,16,0.03046764387399531,0.0,
PG scale,SmolLM3-3B,17,0.039072650224137855,0.0,
PG scale,SmolLM3-3B,18,0.014247295909774303,0.0,
PG scale,SmolLM3-3B,19,0.004014078123497876,0.0,
PG scale,SmolLM3-3B,20,0.30122417113521793,0.0,
PG scale,SmolLM3-3B,21,0.08569802935006232,0.2513059923474812,
PG scale,SmolLM3-3B,22,0.10210254178927695,0.04858664973109989,
PG scale,SmolLM3-3B,23,0.030112538877412522,0.019819028089309416,
PG scale,SmolLM3-3B,24,0.8145357983567241,0.9705107028875695,
PG scale,SmolLM3-3B,25,1.0282995261259267,1.0,
PG scale,SmolLM3-3B,26,0.005424072724298238,0.0,
PG scale,SmolLM3-3B,27,0.016616182197568146,0.06452720954036889,
PG scale,SmolLM3-3B,28,0.0056809709425009215,0.0,
PG scale,SmolLM3-3B,29,0.0028100251194527032,0.0,
PG scale,SmolLM3-3B,30,0.004567509563187524,0.012098464736521354,
PG scale,SmolLM3-3B,31,0.014925320580828618,0.0396897856151305,
PG scale,SmolLM3-3B,32,0.9672091551141446,0.9777691850362449,
PG scale,TildeOpen-30b,1,0.4780321543263044,0.41000000000000014,
PG scale,TildeOpen-30b,2,0.11560235445700112,0.0,
PG scale,TildeOpen-30b,3,0.09575418780018628,0.04077519820920247,
PG scale,TildeOpen-30b,4,0.06859350445830267,0.04058225645882903,
PG scale,TildeOpen-30b,5,0.2632855378594871,0.04061936331057647,
PG scale,TildeOpen-30b,6,0.1766653595306064,0.0,
PG scale,TildeOpen-30b,7,0.031245030481636984,0.0,
PG scale,TildeOpen-30b,8,0.1377069568767989,0.0,
PG scale,TildeOpen-30b,9,0.018151291044197666,0.0,
PG scale,TildeOpen-30b,10,0.025983048416933337,0.0,
PG scale,TildeOpen-30b,11,0.061757522905933844,0.0,
PG scale,TildeOpen-30b,12,0.2598863671365863,0.0,
PG scale,TildeOpen-30b,13,0.016478414835386545,0.0,
PG scale,TildeOpen-30b,14,0.0369660251603466,0.0,
PG scale,TildeOpen-30b,15,0.03743830627447345,0.0,
PG scale,TildeOpen-30b,16,0.10866883434419879,0.1187737422288264,
PG scale,TildeOpen-30b,17,0.12287470545416392,0.17541630065586983,
PG scale,TildeOpen-30b,18,0.03073666147327048,0.0,
PG scale,TildeOpen-30b,19,0.013473231002885227,0.0,
PG scale,TildeOpen-30b,20,0.44264490027348885,0.04434087273037628,
PG scale,TildeOpen-30b,21,0.04289453707330894,0.0,
PG scale,TildeOpen-30b,22,0.06568023422141714,0.0,
PG scale,TildeOpen-30b,23,0.01637500500367094,0.0,
PG scale,TildeOpen-30b,24,0.7684641601717391,0.2909685401445138,
PG scale,TildeOpen-30b,25,1.0997493054413583,1.257421516618041,
PG scale,TildeOpen-30b,26,0.006435109104810583,0.031431532442958925,
PG scale,TildeOpen-30b,27,0.012675014377783948,0.010138124961284118,
PG scale,TildeOpen-30b,28,0.005374870039499435,0.0,
PG scale,TildeOpen-30b,29,0.0044323528146318425,0.0,
PG scale,TildeOpen-30b,30,0.002899545736095712,0.0,
PG scale,TildeOpen-30b,31,0.00873624056008577,0.0,
PG scale,TildeOpen-30b,32,0.9690345881205434,0.9444391907535699,
PG scale,bloomz-3b,1,0.5486637395288866,0.0,
PG scale,bloomz-3b,2,0.17719516080739647,0.23181422110511168,
PG scale,bloomz-3b,3,0.16538250359549597,0.26646891056580885,
PG scale,bloomz-3b,4,0.10221189643074946,0.0,
PG scale,bloomz-3b,5,0.24797912521733959,0.0,
PG scale,bloomz-3b,6,0.10158296639183405,0.04106529642400985,
PG scale,bloomz-3b,7,0.018053779245733762,0.04087326375823111,
PG scale,bloomz-3b,8,0.11545666881356431,0.1301532670576103,
PG scale,bloomz-3b,9,0.017804419110493398,0.0,
PG scale,bloomz-3b,10,0.024018854337818033,0.0,
PG scale,bloomz-3b,11,0.04863719974060736,0.0,
PG scale,bloomz-3b,12,0.22008352876385512,0.04603882873331993,
PG scale,bloomz-3b,13,0.013888807100088598,0.0,
PG scale,bloomz-3b,14,0.029301513089913484,0.043795917128771594,
PG scale,bloomz-3b,15,0.017076725714969133,0.0,
PG scale,bloomz-3b,16,0.062077432751058224,0.04959458710280253,
PG scale,bloomz-3b,17,0.06876681415905697,0.0421004513820315,
PG scale,bloomz-3b,18,0.019666417869270997,0.0,
PG scale,bloomz-3b,19,0.011705466307677612,0.0,
PG scale,bloomz-3b,20,0.45899505170740823,0.9574663963765587,
PG scale,bloomz-3b,21,0.04320630652908971,0.0,
PG scale,bloomz-3b,22,0.06756888109135593,0.0,
PG scale,bloomz-3b,23,0.015265633966495058,0.0,
PG scale,bloomz-3b,24,0.7457673644850862,0.25684871452210284,
PG scale,bloomz-3b,25,1.080756907774654,1.2056607779230528,
PG scale,bloomz-3b,26,0.007190222196896216,0.03504076810572808,
PG scale,bloomz-3b,27,0.013185324301850687,0.0,
PG scale,bloomz-3b,28,0.002713585536492301,0.0,
PG scale,bloomz-3b,29,0.0007765976297282146,0.0,
PG scale,bloomz-3b,30,0.0018692927815471792,0.0,
PG scale,bloomz-3b,31,0.008937235024271278,0.0,
PG scale,bloomz-3b,32,0.9531647793991698,0.9388247370163795,
PG scale,bloomz-7b1,1,0.35846005455474866,0.0,
PG scale,bloomz-7b1,2,0.1393611673632844,0.0,
PG scale,bloomz-7b1,3,0.2009356355746762,0.6858391594656639,
PG scale,bloomz-7b1,4,0.13832933784526566,0.4707956111374997,
PG scale,bloomz-7b1,5,0.21687939329680717,0.0,
PG scale,bloomz-7b1,6,0.13603691189080497,0.0,
PG scale,bloomz-7b1,7,0.02068717417429724,0.0,
PG scale,bloomz-7b1,8,0.09197331668935908,0.0,
PG scale,bloomz-7b1,9,0.015937432764493,0.0,
PG scale,bloomz-7b1,10,0.01916449363964638,0.0,
PG scale,bloomz-7b1,11,0.049463644633409964,0.0,
PG scale,bloomz-7b1,12,0.1605696668748251,0.0,
PG scale,bloomz-7b1,13,0.00897643846535297,0.0,
PG scale,bloomz-7b1,14,0.01819554101169482,0.0,
PG scale,bloomz-7b1,15,0.025547902536784163,0.0,
PG scale,bloomz-7b1,16,0.06218475377342327,0.0,
PG scale,bloomz-7b1,17,0.06314137818666614,0.0,
PG scale,bloomz-7b1,18,0.022987833535424503,0.0,
PG scale,bloomz-7b1,19,0.010425249246289363,0.0,
PG scale,bloomz-7b1,20,0.32885917306740486,0.0,
PG scale,bloomz-7b1,21,0.05702334159568631,0.0,
PG scale,bloomz-7b1,22,0.06554728364187772,0.0,
PG scale,bloomz-7b1,23,0.01267389022920529,0.0,
PG scale,bloomz-7b1,24,0.80963085271505,0.36221595268061696,
PG scale,bloomz-7b1,25,1.1131387213967054,1.5063517472570682,
PG scale,bloomz-7b1,26,0.006720416593495601,0.0,
PG scale,bloomz-7b1,27,0.02752267242656846,0.08905783574238653,
PG scale,bloomz-7b1,28,0.0033686363790978746,0.0,
PG scale,bloomz-7b1,29,0.003381083047947869,0.0,
PG scale,bloomz-7b1,30,0.0018220721934532453,0.0,
PG scale,bloomz-7b1,31,0.00627191744741021,0.0,
PG scale,bloomz-7b1,32,0.9339433652947524,0.6905898231054592,
PG scale,gemma-2-27b-it,1,0.5827817909935322,1.0,
PG scale,gemma-2-27b-it,2,0.17741663691194998,0.0,
